,tier,race1,gender,fulltime,sex,decile1b,Unnamed: 0.1,Unnamed: 0,decile3,decile1,lsat,ugpa,grad,bar1,fam_inc,Unary_Unnamed: 0.1,Unary_Unnamed: 0,Unary_decile3,sex_1.0,sex_2.0,Unary_lsat,Unary_ugpa,Unary_grad,fulltime_1.0,fulltime_2.0,Unary_fam_inc,gender_0,gender_1,race1_0,race1_1,race1_2,race1_3,race1_4,tier_1.0,tier_2.0,tier_3.0,tier_4.0,tier_5.0,tier_6.0,academic_performance,"GROUPBY_['sex', 'fulltime']_mean_lsat","GROUPBY_['sex', 'tier']_mean_lsat","GROUPBY_['sex', 'race1']_mean_lsat","GROUPBY_['sex', 'tier']_mean_ugpa","GROUPBY_['sex', 'fulltime']_mean_ugpa","GROUPBY_['sex', 'tier']_std_lsat","GROUPBY_['sex', 'race1', 'tier']_median_lsat","GROUPBY_['race1', 'tier']_mean_ugpa","GROUPBY_['sex', 'tier', 'fulltime']_mean_fam_inc","GROUPBY_['sex', 'race1', 'tier']_mean_ugpa",lsat_minus_ugpa
497,3.0,1,0,1.0,1.0,5.0,497,497,4.0,5.0,2,0,0,0,4.0,49.7,247009,0.4,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
498,3.0,1,0,1.0,1.0,7.0,498,498,4.0,8.0,0,0,0,0,4.0,49.800000000000004,248004,0.4,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
499,4.0,1,0,1.0,1.0,6.0,499,499,6.0,6.0,1,0,0,1,4.0,49.900000000000006,249001,0.6,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,1
500,3.0,1,0,1.0,1.0,7.0,500,500,9.0,8.0,1,0,0,1,4.0,50.0,250000,0.9,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,1
501,5.0,1,1,2.0,2.0,2.0,501,501,1.0,3.0,1,0,0,0,3.0,50.1,251001,0.1,False,True,0.3333333333333333,0.0,0.0,False,True,0.5,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0.9502262443438914,1.6125,1.4224049331963,1.365,1.167420814479638,1.106981150774676,2.0,1.383587786259542,3.265625,1.37987012987013,1
502,5.0,1,1,1.0,2.0,8.0,502,502,9.0,8.0,3,0,0,0,4.0,50.2,252004,0.9,False,True,1.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
503,5.0,1,0,1.0,1.0,6.0,503,503,6.0,6.0,2,0,0,1,3.0,50.300000000000004,253009,0.6,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,2
504,3.0,1,0,1.0,1.0,9.0,504,504,9.0,9.0,2,0,0,1,5.0,50.400000000000006,254016,0.9,True,False,0.6666666666666666,0.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
505,3.0,1,0,1.0,1.0,7.0,505,505,7.0,8.0,0,0,0,1,4.0,50.5,255025,0.7,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
506,4.0,1,0,1.0,1.0,3.0,506,506,3.0,3.0,2,0,0,0,4.0,50.6,256036,0.3,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
507,3.0,1,0,1.0,1.0,1.0,507,507,3.0,1.0,2,0,0,0,4.0,50.7,257049,0.3,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
508,5.0,0,0,2.0,1.0,4.0,508,508,3.0,4.0,0,0,0,0,4.0,50.800000000000004,258064,0.3,True,False,0.0,0.0,0.0,False,True,0.75,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0.7821782178217822,1.218487394957983,0.5714285714285714,1.319327731092437,1.2722772277227723,1.1053470439737765,0.0,1.4,3.0638297872340425,1.4375,0
509,4.0,1,0,1.0,1.0,7.0,509,509,7.0,7.0,3,0,0,1,5.0,50.900000000000006,259081,0.7,True,False,1.0,0.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,3
510,3.0,1,1,1.0,2.0,1.0,510,510,1.0,1.0,0,0,0,1,4.0,51.0,260100,0.1,False,True,0.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,0
511,4.0,1,1,1.0,2.0,9.0,511,511,7.0,9.0,1,0,0,1,3.0,51.1,261121,0.7,False,True,0.3333333333333333,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,1
512,5.0,1,1,1.0,2.0,10.0,512,512,8.0,10.0,3,0,0,1,4.0,51.2,262144,0.8,False,True,1.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
513,4.0,1,0,1.0,1.0,10.0,513,513,9.0,10.0,1,0,0,1,4.0,51.300000000000004,263169,0.9,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,1
514,4.0,1,0,1.0,1.0,8.0,514,514,4.0,8.0,2,0,0,0,4.0,51.400000000000006,264196,0.4,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
515,3.0,1,0,1.0,1.0,8.0,515,515,9.0,8.0,2,0,0,1,3.0,51.5,265225,0.9,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
516,4.0,1,1,1.0,2.0,4.0,516,516,6.0,5.0,0,0,0,1,2.0,51.6,266256,0.6,False,True,0.0,0.0,0.0,True,False,0.25,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,0
517,5.0,3,0,1.0,1.0,3.0,517,517,6.0,3.0,2,0,0,1,4.0,51.7,267289,0.6,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.2529411764705882,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,0.9879518072289156,3.3419354838709676,0.7818181818181819,2
518,4.0,1,1,1.0,2.0,5.0,518,518,4.0,5.0,3,0,0,1,3.0,51.800000000000004,268324,0.4,False,True,1.0,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,3
519,5.0,1,0,1.0,1.0,9.0,519,519,9.0,9.0,1,0,0,1,3.0,51.900000000000006,269361,0.9,True,False,0.3333333333333333,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,1
520,4.0,1,1,1.0,2.0,6.0,520,520,7.0,7.0,2,0,0,1,3.0,52.0,270400,0.7,False,True,0.6666666666666666,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,2
521,6.0,3,0,1.0,1.0,2.0,521,521,2.0,2.0,2,0,0,0,3.0,52.1,271441,0.2,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,False,False,True,False,False,False,False,False,False,True,0,1.0680127523910734,1.696969696969697,0.2529411764705882,1.5252525252525253,1.2731137088204039,1.1379765918340115,1.0,1.2962962962962963,3.4536082474226806,1.1333333333333333,2
522,5.0,2,0,1.0,1.0,3.0,522,522,2.0,3.0,2,0,0,0,3.0,52.2,272484,0.2,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,False,True,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.9035087719298246,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.4264705882352942,3.3419354838709676,1.6111111111111112,2
523,3.0,0,0,1.0,1.0,2.0,523,523,2.0,3.0,0,0,0,0,3.0,52.300000000000004,273529,0.2,True,False,0.0,0.0,0.0,True,False,0.5,True,False,True,False,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,0.5714285714285714,1.237454100367197,1.2731137088204039,0.9986761342736845,0.0,1.16,3.4115168539325844,1.2982456140350878,0
524,3.0,1,1,1.0,2.0,10.0,524,524,10.0,10.0,1,0,0,1,4.0,52.400000000000006,274576,1.0,False,True,0.3333333333333333,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,1
525,5.0,1,0,1.0,1.0,2.0,525,525,1.0,2.0,0,0,0,0,4.0,52.5,275625,0.1,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
526,4.0,1,0,1.0,1.0,9.0,526,526,9.0,9.0,2,0,0,1,3.0,52.6,276676,0.9,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
527,4.0,1,0,1.0,1.0,1.0,527,527,3.0,2.0,2,0,0,1,2.0,52.7,277729,0.3,True,False,0.6666666666666666,0.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
528,3.0,3,1,1.0,2.0,1.0,528,528,1.0,1.0,0,0,0,0,1.0,52.800000000000004,278784,0.1,False,True,0.0,0.0,0.0,True,False,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,0.2783018867924528,1.1472191930207198,1.2827133479212254,0.9805810492578442,0.0,1.1633986928104576,3.4656019656019654,1.1111111111111112,0
529,6.0,1,0,1.0,1.0,8.0,529,529,10.0,8.0,3,0,0,1,2.0,52.900000000000006,279841,1.0,True,False,1.0,0.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,False,False,True,0,1.0680127523910734,1.696969696969697,1.2883135059482156,1.5252525252525253,1.2731137088204039,1.1379765918340115,3.0,1.770949720670391,3.4536082474226806,1.4696969696969697,3
530,4.0,1,0,1.0,1.0,6.0,530,530,6.0,6.0,1,0,0,0,4.0,53.0,280900,0.6,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,1
531,5.0,1,0,1.0,1.0,3.0,531,531,2.0,3.0,2,0,0,0,4.0,53.1,281961,0.2,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,2
532,5.0,2,1,2.0,2.0,8.0,532,532,8.0,8.0,0,0,0,1,3.0,53.2,283024,0.8,False,True,0.0,0.0,0.0,False,True,0.5,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0.9502262443438914,1.6125,1.0,1.365,1.167420814479638,1.106981150774676,1.0,1.4264705882352942,3.265625,1.21875,0
533,3.0,1,0,1.0,1.0,8.0,533,533,8.0,9.0,0,0,0,0,3.0,53.300000000000004,284089,0.8,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
534,5.0,1,0,1.0,1.0,3.0,534,534,1.0,3.0,0,0,0,0,2.0,53.400000000000006,285156,0.1,True,False,0.0,0.0,0.0,True,False,0.25,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,1.2883135059482156,1.319327731092437,1.2731137088204039,1.1053470439737765,1.0,1.383587786259542,3.3419354838709676,1.3888888888888888,0
535,6.0,1,1,1.0,2.0,8.0,535,535,10.0,8.0,3,0,0,1,5.0,53.5,286225,1.0,False,True,1.0,0.0,0.0,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,False,True,0,1.263457330415755,2.0463576158940397,1.4224049331963,1.8741721854304636,1.2827133479212254,1.13335930368894,3.0,1.770949720670391,3.76158940397351,1.9469026548672566,3
536,4.0,1,0,1.0,1.0,3.0,536,536,1.0,3.0,2,0,0,1,3.0,53.6,287296,0.1,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,2
537,5.0,3,0,1.0,1.0,1.0,537,537,1.0,1.0,2,0,0,0,3.0,53.7,288369,0.1,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.2529411764705882,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,0.9879518072289156,3.3419354838709676,0.7818181818181819,2
538,3.0,1,0,1.0,1.0,10.0,538,538,10.0,10.0,1,0,0,1,3.0,53.800000000000004,289444,1.0,True,False,0.3333333333333333,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,1
539,4.0,1,0,1.0,1.0,7.0,539,539,9.0,7.0,3,0,0,1,5.0,53.900000000000006,290521,0.9,True,False,1.0,0.0,0.0,True,False,1.0,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,3
540,3.0,1,0,1.0,1.0,1.0,540,540,1.0,1.0,0,0,0,0,3.0,54.0,291600,0.1,True,False,0.0,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,0
541,5.0,3,0,1.0,1.0,1.0,541,541,1.0,1.0,0,0,0,0,4.0,54.1,292681,0.1,True,False,0.0,0.0,0.0,True,False,0.75,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1.0680127523910734,1.218487394957983,0.2529411764705882,1.319327731092437,1.2731137088204039,1.1053470439737765,0.0,0.9879518072289156,3.3419354838709676,0.7818181818181819,0
542,3.0,1,0,1.0,1.0,2.0,542,542,4.0,2.0,2,0,0,0,3.0,54.2,293764,0.4,True,False,0.6666666666666666,0.0,0.0,True,False,0.5,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
543,3.0,1,0,1.0,1.0,2.0,543,543,1.0,3.0,1,0,0,0,4.0,54.300000000000004,294849,0.1,True,False,0.3333333333333333,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,1
544,4.0,1,1,1.0,2.0,6.0,544,544,7.0,6.0,2,0,0,1,4.0,54.400000000000006,295936,0.7,False,True,0.6666666666666666,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,2
545,5.0,1,1,1.0,2.0,2.0,545,545,3.0,2.0,3,0,0,1,4.0,54.5,297025,0.3,False,True,1.0,0.0,0.0,True,False,0.75,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.4224049331963,1.365,1.2827133479212254,1.106981150774676,2.0,1.383587786259542,3.4404761904761907,1.37987012987013,3
546,3.0,1,0,1.0,1.0,5.0,546,546,6.0,5.0,2,0,0,1,4.0,54.6,298116,0.6,True,False,0.6666666666666666,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,True,False,False,False,0,1.0680127523910734,0.9485924112607099,1.2883135059482156,1.237454100367197,1.2731137088204039,0.9986761342736845,1.0,1.2040208488458675,3.4115168539325844,1.2466666666666666,2
547,4.0,2,0,1.0,1.0,3.0,547,547,1.0,3.0,0,0,0,0,1.0,54.7,299209,0.1,True,False,0.0,0.0,0.0,True,False,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,0.9035087719298246,1.3194706994328922,1.2731137088204039,1.0566018447486132,1.0,1.0444444444444445,3.3685258964143427,0.7391304347826086,0
548,5.0,2,1,1.0,2.0,2.0,548,548,3.0,3.0,1,0,0,1,2.0,54.800000000000004,300304,0.3,False,True,0.3333333333333333,0.0,0.0,True,False,0.25,False,True,False,False,True,False,False,False,False,False,False,True,False,0,1.263457330415755,1.6125,1.0,1.365,1.2827133479212254,1.106981150774676,1.0,1.4264705882352942,3.4404761904761907,1.21875,1
549,4.0,1,1,1.0,2.0,10.0,549,549,10.0,10.0,1,0,0,1,3.0,54.900000000000006,301401,1.0,False,True,0.3333333333333333,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,False,True,False,False,0,1.263457330415755,1.4364207221350078,1.4224049331963,1.3406593406593406,1.2827133479212254,1.086419194179608,2.0,1.4006928406466512,3.370860927152318,1.385395537525355,1
550,4.0,1,0,1.0,1.0,8.0,550,550,6.0,8.0,3,0,0,1,4.0,55.0,302500,0.6,True,False,1.0,0.0,0.0,True,False,0.75,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1.0680127523910734,1.2362948960302458,1.2883135059482156,1.3194706994328922,1.2731137088204039,1.0566018447486132,2.0,1.4006928406466512,3.3685258964143427,1.420911528150134,3
551,3.0,1,1,1.0,2.0,9.0,551,551,10.0,10.0,2,0,0,1,3.0,55.1,303601,1.0,False,True,0.6666666666666666,0.0,0.0,True,False,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.263457330415755,1.1003271537622683,1.4224049331963,1.1472191930207198,1.2827133479212254,0.9805810492578442,1.0,1.2040208488458675,3.4656019656019654,1.1695827725437415,2
