,Unnamed: 0,Player1,Player2,Round,Result,FSP.1,FSW.1,SSP.1,SSW.1,FSP.2,FSW.2,SSP.2,SSW.2,bucketize_FSP.1,scaling_FSP.1,Scaling_FSW.1,scaling_SSP.1,bucketize_SSP.1,Scaling_SSW.1,Scaling_FSP.2,Serve_Efficiency_Player1,serve_effectiveness,Serve_Difference,ServeEfficiencyDiff,Serve_Average.1,Serve_Effectiveness,Serve_Efficiency_Difference,Serve_Preference,ServeEffectivenessRatio,"GROUPBY_['Player1', 'Player2', 'Round']_mean_Serve_Effectiveness","GROUPBY_['Player1', 'Player2', 'Round']_mean_Serve_Efficiency_Player1","GROUPBY_['Player1', 'Player2', 'Round']_mean_FSP.1","GROUPBY_['Player1', 'Player2']_mean_Round"
332,332,Michal Przysiezny,Richard Gasquet,2,0,64,27,36,8,59,32,41,14,Medium,0.64,27.0,0.36,medium,0.08,0.59,0.421875,2.375,0.0847457627118644,-0.15625,50.0,0.421875,-1.953125,2.375,1.0,0.421875,0.421875,64.0,2.0
333,333,Denis Istomin,Nikolay Davydenko,2,0,68,41,32,19,65,41,35,18,High,0.68,41.0,0.32,low,0.19,0.65,0.6029411764705882,1.1578947368421053,0.046153846153846156,0.0,50.0,0.6029411764705882,-0.5549535603715171,1.1578947368421053,1.0,0.6029411764705882,0.6029411764705882,68.0,2.0
334,334,Robin Haase,Jerzy Janowicz,2,0,68,51,32,21,60,48,40,28,High,0.68,51.0,0.32,low,0.21,0.6,0.75,1.4285714285714286,0.13333333333333333,0.0625,50.0,0.75,-0.6785714285714286,1.4285714285714286,1.0,0.75,0.75,68.0,2.0
335,335,Stanislas Wawrinka,Horacio Zeballos,2,1,66,52,34,18,62,46,38,16,Medium,0.66,52.0,0.34,medium,0.18,0.62,0.7878787878787878,1.8888888888888888,0.06451612903225806,0.13043478260869565,50.0,0.7878787878787878,-1.101010101010101,1.8888888888888888,1.0,0.7878787878787878,0.7878787878787878,66.0,2.0
336,336,Grega Zemlja,Kei Nishikori,2,0,48,39,52,24,63,45,37,19,Medium,0.48,39.0,0.52,medium,0.24,0.63,0.8125,0.625,-0.23809523809523808,-0.13333333333333333,50.0,0.8125,0.1875,0.625,1.0,0.8125,0.8125,48.0,2.0
337,337,Benoit Paire,Lukasz Kubot,2,1,57,34,43,20,75,46,25,8,Medium,0.57,34.0,0.43,medium,0.2,0.75,0.5964912280701754,0.7,-0.24,-0.2608695652173913,50.0,0.5964912280701754,-0.10350877192982455,0.7,1.0,0.5964912280701754,0.5964912280701754,57.0,2.0
338,338,Lukas Rosol,Fabio Fognini,2,0,57,51,43,21,74,60,26,17,Medium,0.57,51.0,0.43,medium,0.21,0.74,0.8947368421052632,1.4285714285714286,-0.22972972972972974,-0.15,50.0,0.8947368421052632,-0.5338345864661654,1.4285714285714286,1.0,0.8947368421052632,0.8947368421052632,57.0,2.0
339,339,Rafael Nadal,Martin Klizan,2,1,74,55,26,10,56,30,44,25,High,0.74,55.0,0.26,low,0.1,0.56,0.7432432432432432,4.5,0.32142857142857145,0.8333333333333334,50.0,0.7432432432432432,-3.756756756756757,4.5,1.0,0.7432432432432432,0.7432432432432432,74.0,2.0
340,340,Fernando Verdasco,Janko Tipsarevic,2,0,58,77,42,40,64,82,36,38,Medium,0.58,77.0,0.42,medium,0.4,0.64,1.3275862068965518,0.925,-0.09375,-0.06097560975609756,50.0,1.3275862068965518,0.4025862068965518,0.925,1.0,1.3275862068965518,1.3275862068965518,58.0,2.0
341,341,Mikhail Youzhny,Federico Delbonis,2,1,69,70,31,24,57,55,43,30,High,0.69,70.0,0.31,low,0.24,0.57,1.0144927536231885,1.9166666666666667,0.21052631578947367,0.2727272727272727,50.0,1.0144927536231885,-0.9021739130434783,1.9166666666666667,1.0,1.0144927536231885,1.0144927536231885,69.0,2.0
342,342,Ryan Harrison,John Isner,2,0,64,88,36,32,65,81,35,37,Medium,0.64,88.0,0.36,medium,0.32,0.65,1.375,1.75,-0.015384615384615385,0.08641975308641975,50.0,1.375,-0.375,1.75,1.0,1.375,1.375,64.0,2.0
343,343,Tommy Haas,Jack Sock,2,1,74,62,26,15,54,39,46,22,High,0.74,62.0,0.26,low,0.15,0.54,0.8378378378378378,3.1333333333333333,0.37037037037037035,0.5897435897435898,50.0,0.8378378378378378,-2.2954954954954956,3.1333333333333333,1.0,0.8378378378378378,0.8378378378378378,74.0,2.0
344,344,Dmitry Tursunov,Victor Hanescu,2,0,59,31,41,9,67,33,33,9,Medium,0.59,31.0,0.41,medium,0.09,0.67,0.5254237288135594,2.4444444444444446,-0.11940298507462686,-0.06060606060606061,50.0,0.5254237288135594,-1.9190207156308854,2.4444444444444446,1.0,0.5254237288135594,0.5254237288135594,59.0,2.0
345,345,Lucas Pouille,Grigor Dimitrov,2,0,60,31,40,14,49,37,51,29,Medium,0.6,31.0,0.4,medium,0.14,0.49,0.5166666666666667,1.2142857142857142,0.22448979591836735,-0.16216216216216217,50.0,0.5166666666666667,-0.6976190476190475,1.2142857142857142,1.0,0.5166666666666667,0.5166666666666667,60.0,2.0
346,346,Novak Djokovic,Guido Pella,2,1,72,38,28,10,57,26,43,12,High,0.72,38.0,0.28,low,0.1,0.57,0.5277777777777778,2.8,0.2631578947368421,0.46153846153846156,50.0,0.5277777777777778,-2.272222222222222,2.8,1.0,0.5277777777777778,0.5277777777777778,72.0,2.0
347,347,Julien Benneteau,Roger Federer,3,0,82,41,18,8,65,42,35,22,High,0.82,41.0,0.18,low,0.08,0.65,0.5,4.125,0.26153846153846155,-0.023809523809523808,50.0,0.5,-3.625,4.125,1.0,0.5,0.5,82.0,3.0
348,348,Gilles Simon,Sam Querrey,3,1,60,52,40,32,58,60,42,21,Medium,0.6,52.0,0.4,medium,0.32,0.58,0.8666666666666667,0.625,0.034482758620689655,-0.13333333333333333,50.0,0.8666666666666667,0.2416666666666667,0.625,1.0,0.8666666666666667,0.8666666666666667,60.0,3.0
349,349,Viktor Troicki,Marin Cilic,3,1,65,61,35,20,59,43,41,27,Medium,0.65,61.0,0.35,medium,0.2,0.59,0.9384615384615385,2.05,0.1016949152542373,0.4186046511627907,50.0,0.9384615384615385,-1.1115384615384614,2.05,1.0,0.9384615384615385,0.9384615384615385,65.0,3.0
350,350,Jo-Wilfried Tsonga,Jeremy Chardy,3,1,67,40,33,17,65,35,35,10,High,0.67,40.0,0.33,low,0.17,0.65,0.5970149253731343,1.3529411764705883,0.03076923076923077,0.14285714285714285,50.0,0.5970149253731343,-0.755926251097454,1.3529411764705883,1.0,0.5970149253731343,0.5970149253731343,67.0,3.0
351,351,Feliciano Lopez,David Ferrer,3,0,63,37,37,14,66,41,34,17,Medium,0.63,37.0,0.37,medium,0.14,0.66,0.5873015873015873,1.6428571428571428,-0.045454545454545456,-0.0975609756097561,50.0,0.5873015873015873,-1.0555555555555554,1.6428571428571428,1.0,0.5873015873015873,0.5873015873015873,63.0,3.0
352,352,Milos Raonic,Kevin Anderson,3,0,57,49,43,29,69,54,31,19,Medium,0.57,49.0,0.43,medium,0.29,0.69,0.8596491228070176,0.6896551724137931,-0.17391304347826086,-0.09259259259259259,50.0,0.8596491228070176,0.1699939503932244,0.6896551724137931,1.0,0.8596491228070176,0.8596491228070176,57.0,3.0
353,353,Andreas Seppi,Nicolas Almagro,3,0,51,34,49,18,69,50,31,12,Medium,0.51,34.0,0.49,medium,0.18,0.69,0.6666666666666666,0.8888888888888888,-0.2608695652173913,-0.32,50.0,0.6666666666666666,-0.2222222222222222,0.8888888888888888,1.0,0.6666666666666666,0.6666666666666666,51.0,3.0
354,354,Gael Monfils,Tommy Robredo,3,0,68,73,32,27,70,74,30,30,High,0.68,73.0,0.32,low,0.27,0.7,1.0735294117647058,1.7037037037037037,-0.02857142857142857,-0.013513513513513514,50.0,1.0735294117647058,-0.6301742919389979,1.7037037037037037,1.0,1.0735294117647058,1.0735294117647058,68.0,3.0
355,355,Nikolay Davydenko,Richard Gasquet,3,0,76,46,24,9,68,40,32,19,High,0.76,46.0,0.24,low,0.09,0.68,0.6052631578947368,4.111111111111111,0.11764705882352941,0.15,50.0,0.6052631578947368,-3.505847953216374,4.111111111111111,1.0,0.6052631578947368,0.6052631578947368,76.0,2.5
356,356,Stanislas Wawrinka,Jerzy Janowicz,3,1,58,54,42,31,61,58,39,23,Medium,0.58,54.0,0.42,medium,0.31,0.61,0.9310344827586207,0.7419354838709677,-0.04918032786885246,-0.06896551724137931,50.0,0.9310344827586207,0.1890989988876529,0.7419354838709677,1.0,0.9310344827586207,0.9310344827586207,58.0,3.0
357,357,Benoit Paire,Kei Nishikori,3,0,43,40,57,36,63,53,37,23,Medium,0.43,40.0,0.57,medium,0.36,0.63,0.9302325581395349,0.1111111111111111,-0.31746031746031744,-0.24528301886792453,50.0,0.9302325581395349,0.8191214470284238,0.1111111111111111,1.0,0.9302325581395349,0.9302325581395349,43.0,3.0
358,358,Rafael Nadal,Fabio Fognini,3,1,78,52,22,14,67,47,33,26,High,0.78,52.0,0.22,low,0.14,0.67,0.6666666666666666,2.7142857142857144,0.16417910447761194,0.10638297872340426,50.0,0.6666666666666666,-2.047619047619048,2.7142857142857144,1.0,0.6666666666666666,0.6666666666666666,78.0,3.0
359,359,Mikhail Youzhny,Janko Tipsarevic,3,1,64,40,36,21,49,28,51,25,Medium,0.64,40.0,0.36,medium,0.21,0.49,0.625,0.9047619047619048,0.30612244897959184,0.42857142857142855,50.0,0.625,-0.27976190476190477,0.9047619047619048,1.0,0.625,0.625,64.0,3.0
360,360,Tommy Haas,John Isner,3,0,63,99,37,52,78,132,22,24,Medium,0.63,99.0,0.37,medium,0.52,0.78,1.5714285714285714,0.9038461538461539,-0.19230769230769232,-0.25,50.0,1.5714285714285714,0.6675824175824175,0.9038461538461539,1.0,1.5714285714285714,1.5714285714285714,63.0,3.0
361,361,Victor Hanescu,Philipp Kohlschreiber,3,0,73,31,27,8,59,43,41,20,High,0.73,31.0,0.27,low,0.08,0.59,0.4246575342465753,2.875,0.23728813559322035,-0.27906976744186046,50.0,0.4246575342465753,-2.4503424657534247,2.875,1.0,0.4246575342465753,0.4246575342465753,73.0,3.0
362,362,Novak Djokovic,Grigor Dimitrov,3,1,68,39,32,13,69,33,31,9,High,0.68,39.0,0.32,low,0.13,0.69,0.5735294117647058,2.0,-0.014492753623188406,0.18181818181818182,50.0,0.5735294117647058,-1.4264705882352942,2.0,1.0,0.5735294117647058,0.5735294117647058,68.0,3.0
363,363,Gilles Simon,Roger Federer,4,0,61,65,39,28,64,56,36,23,Medium,0.61,65.0,0.39,medium,0.28,0.64,1.0655737704918034,1.3214285714285714,-0.046875,0.16071428571428573,50.0,1.0655737704918034,-0.25585480093676805,1.3214285714285714,1.0,1.0655737704918034,1.0655737704918034,61.0,4.0
364,364,Jo-Wilfried Tsonga,Viktor Troicki,4,1,77,45,23,15,62,34,38,15,High,0.77,45.0,0.23,low,0.15,0.62,0.5844155844155844,2.0,0.24193548387096775,0.3235294117647059,50.0,0.5844155844155844,-1.4155844155844157,2.0,1.0,0.5844155844155844,0.5844155844155844,77.0,4.0
365,365,Kevin Anderson,David Ferrer,4,0,71,34,29,7,52,28,48,24,High,0.71,34.0,0.29,low,0.07,0.52,0.4788732394366197,3.857142857142857,0.36538461538461536,0.21428571428571427,50.0,0.4788732394366197,-3.3782696177062377,3.857142857142857,1.0,0.4788732394366197,0.4788732394366197,71.0,4.0
366,366,Tommy Robredo,Nicolas Almagro,4,1,63,73,37,31,63,71,37,31,Medium,0.63,73.0,0.37,medium,0.31,0.63,1.1587301587301588,1.3548387096774193,0.0,0.028169014084507043,50.0,1.1587301587301588,-0.19610855094726043,1.3548387096774193,1.0,1.1587301587301588,1.1587301587301588,63.0,4.0
367,367,Stanislas Wawrinka,Richard Gasquet,4,1,63,81,37,41,60,87,40,38,Medium,0.63,81.0,0.37,medium,0.41,0.6,1.2857142857142858,0.975609756097561,0.05,-0.06896551724137931,50.0,1.2857142857142858,0.31010452961672486,0.975609756097561,1.0,1.2857142857142858,1.2857142857142858,63.0,4.0
368,368,Rafael Nadal,Kei Nishikori,4,1,69,39,31,16,65,27,35,15,High,0.69,39.0,0.31,low,0.16,0.65,0.5652173913043478,1.4375,0.06153846153846154,0.4444444444444444,50.0,0.5652173913043478,-0.8722826086956522,1.4375,1.0,0.7544396815676668,0.7544396815676668,70.0,4.0
369,369,Tommy Haas,Mikhail Youzhny,4,1,61,31,39,14,63,16,37,12,Medium,0.61,31.0,0.39,medium,0.14,0.63,0.5081967213114754,1.2142857142857142,-0.031746031746031744,0.9375,50.0,0.5081967213114754,-0.7060889929742388,1.2142857142857142,1.0,0.5081967213114754,0.5081967213114754,61.0,2.5
370,370,Novak Djokovic,Philipp Kohlschreiber,4,1,74,71,26,23,55,48,45,28,High,0.74,71.0,0.26,low,0.23,0.55,0.9594594594594594,2.0869565217391304,0.34545454545454546,0.4791666666666667,50.0,0.9594594594594594,-1.127497062279671,2.0869565217391304,1.0,0.9594594594594594,0.9594594594594594,74.0,4.0
371,371,Jo-Wilfried Tsonga,Roger Federer,5,1,75,46,25,10,67,39,33,14,High,0.75,46.0,0.25,low,0.1,0.67,0.6133333333333333,3.6,0.11940298507462686,0.1794871794871795,50.0,0.6133333333333333,-2.986666666666667,3.6,1.0,0.6133333333333333,0.6133333333333333,75.0,4.5
372,372,Tommy Robredo,David Ferrer,5,0,59,22,41,9,47,25,53,22,Medium,0.59,22.0,0.41,medium,0.09,0.47,0.3728813559322034,1.4444444444444444,0.2553191489361702,-0.12,50.0,0.3728813559322034,-1.071563088512241,1.4444444444444444,1.0,0.3728813559322034,0.3728813559322034,59.0,5.0
373,373,Rafael Nadal,Stanislas Wawrinka,5,1,75,40,25,11,60,30,40,12,High,0.75,40.0,0.25,low,0.11,0.6,0.5333333333333333,2.6363636363636362,0.25,0.3333333333333333,50.0,0.5333333333333333,-2.103030303030303,2.6363636363636362,1.0,0.5333333333333333,0.5333333333333333,75.0,6.0
374,374,Novak Djokovic,Tommy Haas,5,1,64,41,36,22,60,48,40,21,Medium,0.64,41.0,0.36,medium,0.22,0.6,0.640625,0.8636363636363636,0.06666666666666667,-0.14583333333333334,50.0,0.640625,-0.22301136363636365,0.8636363636363636,1.0,0.640625,0.640625,64.0,5.0
375,375,David Ferrer,Jo-Wilfried Tsonga,6,1,60,35,40,23,58,37,42,17,Medium,0.6,35.0,0.4,medium,0.23,0.58,0.5833333333333334,0.5217391304347826,0.034482758620689655,-0.05405405405405406,50.0,0.5833333333333334,0.061594202898550776,0.5217391304347826,1.0,0.5833333333333334,0.5833333333333334,60.0,6.0
376,376,Novak Djokovic,Rafael Nadal,6,0,67,76,33,30,64,73,36,35,High,0.67,76.0,0.33,low,0.3,0.64,1.1343283582089552,1.5333333333333334,0.046875,0.0410958904109589,50.0,1.1343283582089552,-0.39900497512437827,1.5333333333333334,1.0,1.1343283582089552,1.1343283582089552,67.0,3.5
377,377,Rafael Nadal,David Ferrer,7,1,70,43,30,11,62,31,38,8,High,0.7,43.0,0.3,low,0.11,0.62,0.6142857142857143,2.909090909090909,0.12903225806451613,0.3870967741935484,50.0,0.6142857142857143,-2.294805194805195,2.909090909090909,1.0,0.6142857142857143,0.6142857142857143,70.0,7.0
378,378,Su-Wei Hsieh,Maria Sharapova,1,0,62,18,38,5,68,25,32,8,Medium,0.62,18.0,0.38,medium,0.05,0.68,0.2903225806451613,2.6,-0.08823529411764706,-0.28,50.0,0.2903225806451613,-2.3096774193548386,2.6,1.0,0.2903225806451613,0.2903225806451613,62.0,1.0
379,379,Eugenie Bouchard,Tsvetana Pironkova,1,1,57,23,43,17,66,28,34,6,Medium,0.57,23.0,0.43,medium,0.17,0.66,0.40350877192982454,0.35294117647058826,-0.13636363636363635,-0.17857142857142858,50.0,0.40350877192982454,0.05056759545923628,0.35294117647058826,1.0,0.40350877192982454,0.40350877192982454,57.0,1.0
380,380,Jie Zheng,Vesna Dolonc,1,1,76,30,24,5,76,35,24,6,High,0.76,30.0,0.24,low,0.05,0.76,0.39473684210526316,5.0,0.0,-0.14285714285714285,50.0,0.39473684210526316,-4.605263157894737,5.0,1.0,0.39473684210526316,0.39473684210526316,76.0,1.0
381,381,Tamira Paszek,Melanie Oudin,1,0,59,16,41,8,63,27,37,9,Medium,0.59,16.0,0.41,medium,0.08,0.63,0.2711864406779661,1.0,-0.06349206349206349,-0.4074074074074074,50.0,0.2711864406779661,-0.728813559322034,1.0,1.0,0.2711864406779661,0.2711864406779661,59.0,1.0
382,382,Karin Knapp,Sloane Stephens,1,0,57,18,43,13,65,22,35,10,Medium,0.57,18.0,0.43,medium,0.13,0.65,0.3157894736842105,0.38461538461538464,-0.12307692307692308,-0.18181818181818182,50.0,0.3157894736842105,-0.06882591093117413,0.38461538461538464,1.0,0.3157894736842105,0.3157894736842105,57.0,1.0
383,383,Vania King,Alexandra Cadantu,1,1,74,27,26,11,72,28,28,9,High,0.74,27.0,0.26,low,0.11,0.72,0.36486486486486486,1.4545454545454546,0.027777777777777776,-0.03571428571428571,50.0,0.36486486486486486,-1.0896805896805897,1.4545454545454546,1.0,0.36486486486486486,0.36486486486486486,74.0,1.0
384,384,Marina Erakovic,Elena Baltacha,1,1,66,23,34,8,69,11,31,6,Medium,0.66,23.0,0.34,medium,0.08,0.69,0.3484848484848485,1.875,-0.043478260869565216,1.0909090909090908,50.0,0.3484848484848485,-1.5265151515151514,1.875,1.0,0.3484848484848485,0.3484848484848485,66.0,1.0
385,385,Dominika Cibulkova,Lesia Tsurenko,1,1,60,24,40,11,55,12,45,7,Medium,0.6,24.0,0.4,medium,0.11,0.55,0.4,1.1818181818181819,0.09090909090909091,1.0,50.0,0.4,-0.7818181818181819,1.1818181818181819,1.0,0.4,0.4,60.0,1.0
386,386,Kimiko Date-Krumm,Samantha Stosur,1,0,79,15,21,3,59,19,41,12,High,0.79,15.0,0.21,low,0.03,0.59,0.189873417721519,4.0,0.3389830508474576,-0.21052631578947367,50.0,0.189873417721519,-3.810126582278481,4.0,1.0,0.189873417721519,0.189873417721519,79.0,1.0
387,387,Kristina Mladenovic,Lauren Davis,1,1,58,27,42,13,72,22,28,5,Medium,0.58,27.0,0.42,medium,0.13,0.72,0.46551724137931033,1.0769230769230769,-0.19444444444444445,0.22727272727272727,50.0,0.46551724137931033,-0.6114058355437666,1.0769230769230769,1.0,0.46551724137931033,0.46551724137931033,58.0,1.0
388,388,Karolina Pliskova,Garbine Muguruza,1,0,60,41,40,20,69,49,31,13,Medium,0.6,41.0,0.4,medium,0.2,0.69,0.6833333333333333,1.05,-0.13043478260869565,-0.16326530612244897,50.0,0.6833333333333333,-0.3666666666666667,1.05,1.0,0.6833333333333333,0.6833333333333333,60.0,1.0
389,389,Jelena Jankovic,Daniela Hantuchova,1,1,78,40,22,7,68,38,32,17,High,0.78,40.0,0.22,low,0.07,0.68,0.5128205128205128,4.714285714285714,0.14705882352941177,0.05263157894736842,50.0,0.5128205128205128,-4.201465201465202,4.714285714285714,1.0,0.5128205128205128,0.5128205128205128,78.0,1.0
390,390,Jamie Hampton,Lucie Safarova,1,1,60,50,40,24,67,53,33,19,Medium,0.6,50.0,0.4,medium,0.24,0.67,0.8333333333333334,1.0833333333333333,-0.1044776119402985,-0.05660377358490566,50.0,0.8333333333333334,-0.2499999999999999,1.0833333333333333,1.0,0.8333333333333334,0.8333333333333334,60.0,1.0
391,391,Anna Karolina Schmiedlova,Yanina Wickmayer,1,1,62,40,38,16,59,39,41,22,Medium,0.62,40.0,0.38,medium,0.16,0.59,0.6451612903225806,1.5,0.05084745762711865,0.02564102564102564,50.0,0.6451612903225806,-0.8548387096774194,1.5,1.0,0.6451612903225806,0.6451612903225806,62.0,1.0
392,392,Shuai Peng,Camila Giorgi,1,1,54,28,46,14,53,24,47,8,Medium,0.54,28.0,0.46,medium,0.14,0.53,0.5185185185185185,1.0,0.018867924528301886,0.16666666666666666,50.0,0.5185185185185185,-0.4814814814814815,1.0,1.0,0.5185185185185185,0.5185185185185185,54.0,1.0
393,393,Petra Kvitova,Aravane Rezai,1,1,69,35,31,13,56,27,44,12,High,0.69,35.0,0.31,low,0.13,0.56,0.5072463768115942,1.6923076923076923,0.23214285714285715,0.2962962962962963,50.0,0.5072463768115942,-1.185061315496098,1.6923076923076923,1.0,0.5072463768115942,0.5072463768115942,69.0,1.0
394,394,Elena Vesnina,Victoria Azarenka,1,0,74,21,26,6,70,31,30,6,High,0.74,21.0,0.26,low,0.06,0.7,0.28378378378378377,2.5,0.05714285714285714,-0.3225806451612903,50.0,0.28378378378378377,-2.2162162162162162,2.5,1.0,0.28378378378378377,0.28378378378378377,74.0,1.0
395,395,Sandra Zahlavova,Annika Beck,1,0,69,18,31,7,83,28,17,5,High,0.69,18.0,0.31,low,0.07,0.83,0.2608695652173913,1.5714285714285714,-0.1686746987951807,-0.35714285714285715,50.0,0.2608695652173913,-1.31055900621118,1.5714285714285714,1.0,0.2608695652173913,0.2608695652173913,69.0,1.0
396,396,Irina-Camelia Begu,Silvia Soler-Espinosa,1,0,74,26,26,6,56,23,44,15,High,0.74,26.0,0.26,low,0.06,0.56,0.35135135135135137,3.3333333333333335,0.32142857142857145,0.13043478260869565,50.0,0.35135135135135137,-2.981981981981982,3.3333333333333335,1.0,0.35135135135135137,0.35135135135135137,74.0,1.0
397,397,Alize Cornet,Maria Joao Koehler,1,1,70,28,30,11,60,19,40,8,High,0.7,28.0,0.3,low,0.11,0.6,0.4,1.5454545454545454,0.16666666666666666,0.47368421052631576,50.0,0.4,-1.1454545454545455,1.5454545454545454,1.0,0.4,0.4,70.0,1.0
398,398,Flavia Pennetta,Kirsten Flipkens,1,0,41,21,59,17,45,31,55,23,Medium,0.41,21.0,0.59,medium,0.17,0.45,0.5121951219512195,0.23529411764705882,-0.08888888888888889,-0.3225806451612903,50.0,0.5121951219512195,0.2769010043041607,0.23529411764705882,1.0,0.5121951219512195,0.5121951219512195,41.0,1.0
399,399,Melinda Czink,Francesca Schiavone,1,0,57,23,43,12,57,26,43,14,Medium,0.57,23.0,0.43,medium,0.12,0.57,0.40350877192982454,0.9166666666666666,0.0,-0.11538461538461539,50.0,0.40350877192982454,-0.513157894736842,0.9166666666666666,1.0,0.40350877192982454,0.40350877192982454,57.0,1.0
400,400,Kristyna Pliskova,Mariana Duque-Marino,1,0,60,18,40,9,65,23,35,9,Medium,0.6,18.0,0.4,medium,0.09,0.65,0.3,1.0,-0.07692307692307693,-0.21739130434782608,50.0,0.3,-0.7,1.0,1.0,0.3,0.3,60.0,1.0
401,401,Marion Bartoli,Olga Govortsova,1,1,62,54,38,25,62,42,38,16,Medium,0.62,54.0,0.38,medium,0.25,0.62,0.8709677419354839,1.16,0.0,0.2857142857142857,50.0,0.8709677419354839,-0.28903225806451605,1.16,1.0,0.8709677419354839,0.8709677419354839,62.0,1.0
402,402,Nina Bratchikova,Maria Kirilenko,1,0,69,15,31,4,51,19,49,12,High,0.69,15.0,0.31,low,0.04,0.51,0.21739130434782608,2.75,0.35294117647058826,-0.21052631578947367,50.0,0.21739130434782608,-2.532608695652174,2.75,1.0,0.21739130434782608,0.21739130434782608,69.0,1.0
403,403,Ashleigh Barty,Lucie Hradecka,1,1,53,32,47,23,57,31,43,18,Medium,0.53,32.0,0.47,medium,0.23,0.57,0.6037735849056604,0.391304347826087,-0.07017543859649122,0.03225806451612903,50.0,0.6037735849056604,0.21246923707957338,0.391304347826087,1.0,0.6037735849056604,0.6037735849056604,53.0,1.0
404,404,Stefanie Voegele,Heather Watson,1,1,64,41,36,16,67,44,33,17,Medium,0.64,41.0,0.36,medium,0.16,0.67,0.640625,1.5625,-0.04477611940298507,-0.06818181818181818,50.0,0.640625,-0.921875,1.5625,1.0,0.640625,0.640625,64.0,1.0
405,405,Klara Zakopalova,Kaia Kanepi,1,0,58,22,42,11,70,32,30,8,Medium,0.58,22.0,0.42,medium,0.11,0.7,0.3793103448275862,1.0,-0.17142857142857143,-0.3125,50.0,0.3793103448275862,-0.6206896551724138,1.0,1.0,0.3793103448275862,0.3793103448275862,58.0,1.0
406,406,Coco Vandeweghe,Yaroslava Shvedova,1,0,53,24,47,12,64,30,36,14,Medium,0.53,24.0,0.47,medium,0.12,0.64,0.4528301886792453,1.0,-0.171875,-0.2,50.0,0.4528301886792453,-0.5471698113207547,1.0,1.0,0.4528301886792453,0.4528301886792453,53.0,1.0
407,407,Tatjana Maria,Paula Ormaechea,1,0,60,30,40,18,49,25,51,21,Medium,0.6,30.0,0.4,medium,0.18,0.49,0.5,0.6666666666666666,0.22448979591836735,0.2,50.0,0.5,-0.16666666666666663,0.6666666666666666,1.0,0.5,0.5,60.0,1.0
408,408,Bethanie Mattek-Sands,Lourdes Dominguez Lino,1,1,54,24,46,14,47,12,53,14,Medium,0.54,24.0,0.46,medium,0.14,0.47,0.4444444444444444,0.7142857142857143,0.14893617021276595,1.0,50.0,0.4444444444444444,-0.2698412698412699,0.7142857142857143,1.0,0.4444444444444444,0.4444444444444444,54.0,1.0
409,409,Na Li,A. Medina Garrigues,1,1,71,31,29,7,57,18,43,7,High,0.71,31.0,0.29,low,0.07,0.57,0.43661971830985913,3.4285714285714284,0.24561403508771928,0.7222222222222222,50.0,0.43661971830985913,-2.9919517102615694,3.4285714285714284,1.0,0.43661971830985913,0.43661971830985913,71.0,1.0
410,410,Arantxa Rus,Sara Errani,1,0,52,11,48,2,85,18,15,3,Medium,0.52,11.0,0.48,medium,0.02,0.85,0.21153846153846154,4.5,-0.38823529411764707,-0.3888888888888889,50.0,0.21153846153846154,-4.288461538461538,4.5,1.0,0.21153846153846154,0.21153846153846154,52.0,1.0
411,411,Ayumi Morita,Yulia Putintseva,1,0,65,17,35,9,58,22,42,16,Medium,0.65,17.0,0.35,medium,0.09,0.58,0.26153846153846155,0.8888888888888888,0.1206896551724138,-0.22727272727272727,50.0,0.26153846153846155,-0.6273504273504273,0.8888888888888888,1.0,0.26153846153846155,0.26153846153846155,65.0,1.0
412,412,Maria-Teresa Torro-Flor,Julia Glushko,1,1,77,32,23,7,78,22,22,5,High,0.77,32.0,0.23,low,0.07,0.78,0.4155844155844156,3.5714285714285716,-0.01282051282051282,0.45454545454545453,50.0,0.4155844155844156,-3.155844155844156,3.5714285714285716,1.0,0.4155844155844156,0.4155844155844156,77.0,1.0
