,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,BinaryHouseVal
4755,4755,-118.33,34.04,52.0,2545.0,401.0,1004.0,372.0,3.6373,<1H OCEAN,1
4756,4756,-118.34,34.05,41.0,2099.0,472.0,1369.0,465.0,2.7409,<1H OCEAN,1
4757,4757,-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,<1H OCEAN,0
4758,4758,-118.34,34.04,40.0,2064.0,662.0,2140.0,617.0,2.2254,<1H OCEAN,0
4759,4759,-118.34,34.04,37.0,1466.0,529.0,1835.0,500.0,1.7014,<1H OCEAN,0
4760,4760,-118.35,34.04,36.0,1956.0,601.0,1672.0,546.0,1.8685,<1H OCEAN,1
4761,4761,-118.35,34.04,49.0,1104.0,266.0,668.0,297.0,3.0856,<1H OCEAN,1
4762,4762,-118.35,34.04,45.0,1579.0,357.0,713.0,335.0,2.1711,<1H OCEAN,1
4763,4763,-118.36,34.04,48.0,1769.0,429.0,993.0,405.0,2.3214,<1H OCEAN,0
4764,4764,-118.36,34.04,45.0,1767.0,417.0,1052.0,379.0,3.5161,<1H OCEAN,1
4765,4765,-118.35,34.04,38.0,1626.0,375.0,1019.0,372.0,2.3687,<1H OCEAN,0
4766,4766,-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,<1H OCEAN,0
4768,4768,-118.36,34.04,34.0,3239.0,806.0,2331.0,765.0,2.0538,<1H OCEAN,0
4769,4769,-118.35,34.04,41.0,1617.0,423.0,1110.0,375.0,2.4635,<1H OCEAN,1
4770,4770,-118.35,34.03,44.0,865.0,208.0,537.0,183.0,1.9,<1H OCEAN,0
4771,4771,-118.35,34.04,45.0,1839.0,459.0,1312.0,460.0,2.5625,<1H OCEAN,0
4772,4772,-118.34,34.04,42.0,1681.0,360.0,987.0,337.0,2.6,<1H OCEAN,1
4773,4773,-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,<1H OCEAN,0
4774,4774,-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,<1H OCEAN,0
4775,4775,-118.35,34.03,35.0,1438.0,333.0,794.0,306.0,1.975,<1H OCEAN,0
4776,4776,-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,<1H OCEAN,1
4777,4777,-118.33,34.03,33.0,2314.0,624.0,1714.0,582.0,1.7377,<1H OCEAN,1
4778,4778,-118.33,34.04,48.0,2437.0,443.0,1400.0,426.0,2.628,<1H OCEAN,1
4779,4779,-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,<1H OCEAN,1
4780,4780,-118.32,34.04,42.0,1766.0,404.0,1117.0,367.0,2.0259,<1H OCEAN,1
4781,4781,-118.32,34.04,44.0,1008.0,223.0,544.0,223.0,2.8654,<1H OCEAN,1
4782,4782,-118.32,34.03,35.0,3189.0,935.0,2221.0,801.0,2.1046,<1H OCEAN,0
4783,4783,-118.33,34.03,39.0,2840.0,826.0,1911.0,688.0,1.9018,<1H OCEAN,0
4784,4784,-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,<1H OCEAN,1
4785,4785,-118.32,34.03,50.0,1845.0,349.0,1109.0,335.0,2.8971,<1H OCEAN,0
4786,4786,-118.32,34.03,47.0,1734.0,453.0,1272.0,438.0,3.1731,<1H OCEAN,0
4787,4787,-118.32,34.02,52.0,2511.0,587.0,1660.0,546.0,2.6098,<1H OCEAN,0
4788,4788,-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,<1H OCEAN,0
4789,4789,-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,<1H OCEAN,0
4790,4790,-118.33,34.02,45.0,1667.0,399.0,928.0,375.0,1.8783,<1H OCEAN,0
4791,4791,-118.33,34.02,46.0,1528.0,391.0,933.0,366.0,2.1979,<1H OCEAN,0
4792,4792,-118.33,34.03,46.0,2312.0,625.0,1552.0,603.0,1.6429,<1H OCEAN,0
4793,4793,-118.34,34.02,48.0,1614.0,320.0,684.0,318.0,4.2218,<1H OCEAN,1
4794,4794,-118.34,34.02,44.0,2067.0,385.0,1046.0,441.0,3.5357,<1H OCEAN,1
4795,4795,-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,<1H OCEAN,0
4796,4796,-118.35,34.03,43.0,2122.0,524.0,1510.0,436.0,2.2273,<1H OCEAN,0
4797,4797,-118.35,34.02,52.0,427.0,92.0,233.0,116.0,3.25,<1H OCEAN,0
4798,4798,-118.35,34.03,42.0,2043.0,512.0,1634.0,501.0,1.9928,<1H OCEAN,0
4799,4799,-118.36,34.03,36.0,1083.0,342.0,1023.0,295.0,2.1324,<1H OCEAN,0
4800,4800,-118.36,34.03,40.0,2323.0,661.0,1847.0,614.0,1.8316,<1H OCEAN,0
4801,4801,-118.36,34.03,38.0,1400.0,376.0,1139.0,315.0,2.2368,<1H OCEAN,0
4802,4802,-118.36,34.03,35.0,1819.0,499.0,1666.0,482.0,1.6452,<1H OCEAN,0
4803,4803,-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,<1H OCEAN,0
4804,4804,-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,<1H OCEAN,0
4805,4805,-118.34,34.03,46.0,2437.0,502.0,1151.0,477.0,2.4444,<1H OCEAN,0
4806,4806,-118.34,34.02,49.0,1609.0,371.0,896.0,389.0,2.5156,<1H OCEAN,0
4807,4807,-118.34,34.02,50.0,1172.0,261.0,685.0,260.0,3.1442,<1H OCEAN,0
4808,4808,-118.34,34.03,49.0,1295.0,276.0,765.0,265.0,3.4306,<1H OCEAN,0
4809,4809,-118.34,34.03,47.0,1927.0,561.0,1349.0,508.0,1.3444,<1H OCEAN,0
4810,4810,-118.36,34.02,43.0,1356.0,333.0,796.0,329.0,1.7159,<1H OCEAN,1
4811,4811,-118.37,34.03,41.0,1425.0,285.0,838.0,296.0,3.9732,<1H OCEAN,1
4812,4812,-118.37,34.02,44.0,1944.0,458.0,981.0,377.0,2.6154,<1H OCEAN,1
4813,4813,-118.28,34.05,35.0,1627.0,838.0,3013.0,791.0,1.5565,<1H OCEAN,1
4814,4814,-118.28,34.04,39.0,1155.0,433.0,1857.0,424.0,2.1696,<1H OCEAN,1
4815,4815,-118.29,34.04,41.0,659.0,291.0,1224.0,290.0,2.0817,<1H OCEAN,0
4816,4816,-118.29,34.05,40.0,907.0,349.0,1426.0,323.0,1.8571,<1H OCEAN,0
4817,4817,-118.29,34.04,48.0,1353.0,488.0,1945.0,487.0,2.4359,<1H OCEAN,0
4818,4818,-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,<1H OCEAN,1
4819,4819,-118.3,34.05,51.0,1005.0,314.0,1227.0,306.0,2.4297,<1H OCEAN,1
4820,4820,-118.3,34.05,39.0,993.0,506.0,1765.0,464.0,1.2786,<1H OCEAN,0
4821,4821,-118.31,34.05,38.0,1864.0,515.0,1768.0,439.0,1.9336,<1H OCEAN,1
4822,4822,-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162,<1H OCEAN,1
4823,4823,-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2.3536,<1H OCEAN,1
4824,4824,-118.31,34.04,33.0,2691.0,726.0,2390.0,681.0,2.4048,<1H OCEAN,1
4825,4825,-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,<1H OCEAN,1
4826,4826,-118.31,34.03,29.0,2438.0,867.0,2114.0,753.0,0.8351,<1H OCEAN,0
4827,4827,-118.32,34.03,31.0,2206.0,501.0,1194.0,435.0,1.9531,<1H OCEAN,1
4828,4828,-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,<1H OCEAN,1
4829,4829,-118.3,34.04,24.0,2092.0,585.0,1757.0,538.0,1.7109,<1H OCEAN,1
4830,4830,-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2.006,<1H OCEAN,0
4831,4831,-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,<1H OCEAN,1
4832,4832,-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,<1H OCEAN,0
4833,4833,-118.3,34.03,41.0,1653.0,426.0,1868.0,393.0,1.78,<1H OCEAN,1
4834,4834,-118.3,34.04,35.0,1090.0,345.0,1605.0,330.0,2.1518,<1H OCEAN,1
4835,4835,-118.29,34.04,31.0,700.0,299.0,1272.0,298.0,2.1542,<1H OCEAN,0
4836,4836,-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,<1H OCEAN,0
4837,4837,-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,<1H OCEAN,0
4838,4838,-118.28,34.03,45.0,943.0,289.0,953.0,238.0,2.0673,<1H OCEAN,1
4839,4839,-118.29,34.03,42.0,907.0,378.0,822.0,288.0,1.2875,<1H OCEAN,1
4840,4840,-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,<1H OCEAN,1
4841,4841,-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,<1H OCEAN,0
4842,4842,-118.29,34.03,22.0,3313.0,1235.0,2381.0,1063.0,0.7473,<1H OCEAN,1
4843,4843,-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,<1H OCEAN,0
4844,4844,-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2.025,<1H OCEAN,0
4845,4845,-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,<1H OCEAN,0
4846,4846,-118.31,34.02,52.0,1173.0,284.0,814.0,295.0,2.45,<1H OCEAN,0
4847,4847,-118.31,34.02,44.0,1555.0,324.0,931.0,265.0,1.4712,<1H OCEAN,0
4848,4848,-118.31,34.02,45.0,1423.0,278.0,822.0,276.0,2.4519,<1H OCEAN,0
4849,4849,-118.31,34.02,52.0,1832.0,441.0,1186.0,420.0,1.2434,<1H OCEAN,0
4850,4850,-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571,<1H OCEAN,0
4851,4851,-118.3,34.03,40.0,1695.0,374.0,1138.0,357.0,2.7125,<1H OCEAN,0
4853,4853,-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,<1H OCEAN,1
4854,4854,-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,<1H OCEAN,1
4855,4855,-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1.3187,<1H OCEAN,0
4856,4856,-118.31,34.02,46.0,1976.0,469.0,1409.0,431.0,2.2981,<1H OCEAN,0
4857,4857,-118.3,34.02,49.0,2120.0,483.0,1522.0,416.0,1.85,<1H OCEAN,0
4858,4858,-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,<1H OCEAN,0
4859,4859,-118.3,34.02,34.0,3184.0,772.0,2474.0,705.0,1.631,<1H OCEAN,0
4860,4860,-118.3,34.02,31.0,1933.0,478.0,1522.0,423.0,1.5781,<1H OCEAN,0
4861,4861,-118.28,34.02,29.0,515.0,229.0,2690.0,217.0,0.4999,<1H OCEAN,1
4862,4862,-118.27,34.03,50.0,395.0,232.0,948.0,243.0,1.7546,<1H OCEAN,1
4863,4863,-118.27,34.03,51.0,1280.0,422.0,1560.0,381.0,1.7115,<1H OCEAN,0
4864,4864,-118.28,34.04,19.0,460.0,241.0,890.0,229.0,1.6089,<1H OCEAN,1
4865,4865,-118.28,34.04,24.0,1283.0,545.0,1932.0,516.0,1.2969,<1H OCEAN,1
4866,4866,-118.28,34.04,25.0,1582.0,780.0,2390.0,719.0,1.4167,<1H OCEAN,1
4867,4867,-118.28,34.04,20.0,1193.0,454.0,1880.0,453.0,2.1806,<1H OCEAN,1
4868,4868,-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,<1H OCEAN,1
4869,4869,-118.28,34.03,41.0,1933.0,791.0,3121.0,719.0,1.8539,<1H OCEAN,0
4870,4870,-118.28,34.03,40.0,2118.0,796.0,2195.0,658.0,1.7976,<1H OCEAN,1
4871,4871,-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,<1H OCEAN,1
4872,4872,-118.27,34.02,39.0,2004.0,633.0,3050.0,621.0,1.875,<1H OCEAN,0
4873,4873,-118.28,34.02,52.0,281.0,103.0,470.0,96.0,1.9375,<1H OCEAN,0
4874,4874,-118.27,34.02,40.0,561.0,284.0,662.0,205.0,0.9234,<1H OCEAN,1
4875,4875,-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,<1H OCEAN,1
4876,4876,-118.28,34.03,25.0,1407.0,550.0,1193.0,472.0,1.2989,<1H OCEAN,1
4877,4877,-118.25,34.02,50.0,180.0,89.0,356.0,76.0,2.1944,<1H OCEAN,1
4878,4878,-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,<1H OCEAN,1
4879,4879,-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,<1H OCEAN,0
4880,4880,-118.25,34.03,52.0,1274.0,418.0,1655.0,368.0,2.1905,<1H OCEAN,0
4881,4881,-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,<1H OCEAN,0
4882,4882,-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,<1H OCEAN,0
4883,4883,-118.26,34.02,38.0,1091.0,349.0,1786.0,340.0,2.131,<1H OCEAN,0
4884,4884,-118.26,34.02,40.0,1259.0,362.0,1499.0,327.0,1.8382,<1H OCEAN,0
4885,4885,-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,<1H OCEAN,0
4886,4886,-118.26,34.02,48.0,1465.0,440.0,1859.0,400.0,1.3134,<1H OCEAN,0
4887,4887,-118.26,34.02,46.0,1249.0,357.0,1607.0,331.0,2.0703,<1H OCEAN,0
4888,4888,-118.26,34.02,41.0,848.0,323.0,1428.0,313.0,1.5603,<1H OCEAN,0
4889,4889,-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,<1H OCEAN,0
4890,4890,-118.25,34.02,35.0,1368.0,486.0,2239.0,461.0,1.913,<1H OCEAN,0
4891,4891,-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957,<1H OCEAN,0
4892,4892,-118.25,34.01,28.0,481.0,136.0,596.0,128.0,1.2396,<1H OCEAN,0
4893,4893,-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,<1H OCEAN,0
4894,4894,-118.24,34.02,48.0,542.0,150.0,571.0,114.0,1.8485,<1H OCEAN,0
4895,4895,-118.24,34.01,48.0,396.0,99.0,485.0,110.0,2.375,<1H OCEAN,0
4896,4896,-118.24,34.01,43.0,1456.0,444.0,2098.0,433.0,1.8929,<1H OCEAN,0
4897,4897,-118.25,34.01,31.0,1301.0,403.0,1952.0,377.0,2.1466,<1H OCEAN,0
4898,4898,-118.24,34.01,30.0,405.0,86.0,376.0,68.0,1.7813,<1H OCEAN,0
4899,4899,-118.25,34.01,45.0,782.0,270.0,1030.0,235.0,1.0898,<1H OCEAN,0
4900,4900,-118.25,34.01,36.0,879.0,262.0,1034.0,236.0,1.2857,<1H OCEAN,0
4901,4901,-118.25,34.01,43.0,1429.0,386.0,1412.0,354.0,1.3287,<1H OCEAN,0
4902,4902,-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,<1H OCEAN,0
4903,4903,-118.25,34.01,30.0,962.0,291.0,1280.0,263.0,1.4464,<1H OCEAN,0
4904,4904,-118.26,34.01,38.0,697.0,208.0,749.0,206.0,1.4653,<1H OCEAN,0
4905,4905,-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,1.5089,<1H OCEAN,0
4906,4906,-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,<1H OCEAN,0
4907,4907,-118.27,34.01,42.0,990.0,289.0,1167.0,281.0,1.4524,<1H OCEAN,0
4908,4908,-118.26,34.01,46.0,879.0,253.0,1010.0,221.0,2.1776,<1H OCEAN,0
4909,4909,-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,<1H OCEAN,0
4910,4910,-118.27,34.01,35.0,1193.0,355.0,1784.0,341.0,1.8652,<1H OCEAN,0
4911,4911,-118.27,34.01,35.0,1672.0,556.0,2106.0,519.0,1.2206,<1H OCEAN,0
4912,4912,-118.27,34.01,47.0,921.0,264.0,881.0,221.0,1.4327,<1H OCEAN,0
4913,4913,-118.27,34.01,43.0,1235.0,385.0,1745.0,372.0,2.0817,<1H OCEAN,0
4914,4914,-118.27,34.0,46.0,1748.0,428.0,1707.0,409.0,2.148,<1H OCEAN,0
4915,4915,-118.27,34.0,48.0,1869.0,461.0,1834.0,441.0,1.7052,<1H OCEAN,0
4916,4916,-118.27,34.0,47.0,780.0,237.0,888.0,215.0,1.75,<1H OCEAN,0
4917,4917,-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,<1H OCEAN,0
4918,4918,-118.26,34.0,41.0,1733.0,492.0,1776.0,453.0,1.6221,<1H OCEAN,0
4919,4919,-118.25,34.0,36.0,1033.0,267.0,1112.0,229.0,1.7237,<1H OCEAN,0
4920,4920,-118.25,34.0,36.0,1176.0,309.0,1267.0,292.0,1.6382,<1H OCEAN,0
4921,4921,-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,<1H OCEAN,0
4922,4922,-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,<1H OCEAN,0
4923,4923,-118.25,34.0,34.0,1905.0,552.0,2194.0,521.0,1.4792,<1H OCEAN,0
4924,4924,-118.24,34.0,23.0,588.0,157.0,716.0,173.0,1.2056,<1H OCEAN,0
4925,4925,-118.24,34.0,43.0,863.0,206.0,788.0,187.0,0.9463,<1H OCEAN,0
4926,4926,-118.25,34.0,29.0,1419.0,363.0,1696.0,317.0,2.2813,<1H OCEAN,0
4927,4927,-118.24,34.0,38.0,1715.0,414.0,1714.0,389.0,1.7132,<1H OCEAN,0
4928,4928,-118.24,33.99,44.0,448.0,116.0,504.0,96.0,1.875,<1H OCEAN,0
4929,4929,-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,<1H OCEAN,0
4930,4930,-118.25,33.99,42.0,2261.0,574.0,2496.0,527.0,1.5556,<1H OCEAN,0
4931,4931,-118.25,33.99,39.0,1274.0,319.0,1362.0,324.0,2.1793,<1H OCEAN,0
4932,4932,-118.26,34.0,27.0,1611.0,479.0,1457.0,458.0,0.8941,<1H OCEAN,0
4933,4933,-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,<1H OCEAN,0
4934,4934,-118.27,34.0,40.0,2099.0,599.0,2311.0,529.0,1.852,<1H OCEAN,0
4935,4935,-118.27,34.0,43.0,1638.0,434.0,1213.0,390.0,1.3403,<1H OCEAN,0
4936,4936,-118.27,34.0,43.0,1258.0,381.0,1276.0,358.0,1.8917,<1H OCEAN,0
4937,4937,-118.26,33.99,47.0,1865.0,465.0,1916.0,438.0,1.8242,<1H OCEAN,0
4938,4938,-118.26,33.99,36.0,2016.0,505.0,1807.0,464.0,1.6901,<1H OCEAN,0
4939,4939,-118.27,33.99,30.0,504.0,140.0,529.0,123.0,1.9531,<1H OCEAN,0
4940,4940,-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,<1H OCEAN,0
4941,4941,-118.27,33.99,38.0,1407.0,447.0,1783.0,402.0,1.8086,<1H OCEAN,0
4942,4942,-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,<1H OCEAN,1
4943,4943,-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,<1H OCEAN,1
4944,4944,-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,<1H OCEAN,0
4945,4945,-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,<1H OCEAN,0
4946,4946,-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,<1H OCEAN,0
4947,4947,-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,1.1563,<1H OCEAN,0
4948,4948,-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,<1H OCEAN,0
4949,4949,-118.3,34.01,35.0,1147.0,290.0,818.0,281.0,1.7961,<1H OCEAN,0
4950,4950,-118.31,34.01,50.0,1463.0,354.0,912.0,293.0,1.7386,<1H OCEAN,0
4951,4951,-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,<1H OCEAN,0
4952,4952,-118.31,34.02,43.0,2255.0,533.0,1568.0,470.0,1.6955,<1H OCEAN,0
4953,4953,-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2.0417,<1H OCEAN,0
4954,4954,-118.31,34.02,46.0,2217.0,489.0,1227.0,448.0,1.6851,<1H OCEAN,0
4955,4955,-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,2.5263,<1H OCEAN,0
4956,4956,-118.31,34.01,52.0,2547.0,475.0,1417.0,444.0,1.8214,<1H OCEAN,0
4957,4957,-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,<1H OCEAN,0
4958,4958,-118.29,34.01,42.0,814.0,223.0,511.0,188.0,2.3942,<1H OCEAN,0
4959,4959,-118.29,34.01,50.0,2238.0,673.0,2247.0,583.0,1.6505,<1H OCEAN,0
4960,4960,-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,<1H OCEAN,0
4961,4961,-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,<1H OCEAN,0
4962,4962,-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,<1H OCEAN,0
4963,4963,-118.28,34.01,34.0,2305.0,775.0,2450.0,740.0,1.7143,<1H OCEAN,0
4964,4964,-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,<1H OCEAN,0
4965,4965,-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639,<1H OCEAN,0
4966,4966,-118.29,34.01,39.0,751.0,207.0,1010.0,231.0,1.6036,<1H OCEAN,0
4967,4967,-118.29,34.01,30.0,1385.0,518.0,1730.0,472.0,1.0539,<1H OCEAN,0
4968,4968,-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,<1H OCEAN,0
4969,4969,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,<1H OCEAN,0
4970,4970,-118.28,34.01,52.0,795.0,308.0,1118.0,275.0,1.2175,<1H OCEAN,0
4971,4971,-118.28,34.01,48.0,483.0,190.0,775.0,188.0,2.3309,<1H OCEAN,0
4972,4972,-118.28,34.0,38.0,3335.0,921.0,3612.0,887.0,2.125,<1H OCEAN,0
4973,4973,-118.28,34.0,42.0,1534.0,417.0,1295.0,380.0,2.0938,<1H OCEAN,0
4974,4974,-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,<1H OCEAN,0
4975,4975,-118.28,34.0,44.0,2636.0,725.0,2182.0,651.0,1.432,<1H OCEAN,0
4976,4976,-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,<1H OCEAN,0
4977,4977,-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,0
4978,4978,-118.29,34.0,41.0,1807.0,493.0,1731.0,471.0,1.2347,<1H OCEAN,0
4979,4979,-118.29,34.0,52.0,1319.0,295.0,898.0,271.0,2.7727,<1H OCEAN,0
4980,4980,-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,<1H OCEAN,0
4981,4981,-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,<1H OCEAN,0
4982,4982,-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2.0809,<1H OCEAN,0
4983,4983,-118.3,34.0,52.0,1686.0,377.0,982.0,356.0,2.0958,<1H OCEAN,0
4984,4984,-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3.05,<1H OCEAN,0
4985,4985,-118.31,34.0,52.0,1542.0,309.0,939.0,276.0,1.6892,<1H OCEAN,0
4986,4986,-118.3,34.0,52.0,1718.0,354.0,1026.0,312.0,2.0,<1H OCEAN,0
4987,4987,-118.31,34.0,52.0,1630.0,379.0,1413.0,405.0,1.933,<1H OCEAN,0
4988,4988,-118.31,34.0,52.0,2709.0,642.0,1751.0,613.0,2.1116,<1H OCEAN,0
4989,4989,-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,1.9792,<1H OCEAN,0
4990,4990,-118.31,33.99,48.0,2235.0,433.0,1363.0,433.0,1.6559,<1H OCEAN,0
4991,4991,-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,<1H OCEAN,0
4992,4992,-118.31,33.99,45.0,1489.0,339.0,791.0,316.0,2.2339,<1H OCEAN,0
4993,4993,-118.31,33.99,44.0,1703.0,358.0,789.0,249.0,1.7083,<1H OCEAN,0
4994,4994,-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,<1H OCEAN,0
4995,4995,-118.3,33.99,47.0,2637.0,588.0,1903.0,521.0,1.8317,<1H OCEAN,0
4996,4996,-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,<1H OCEAN,0
4997,4997,-118.28,33.99,46.0,2577.0,703.0,2446.0,687.0,1.275,<1H OCEAN,0
4998,4998,-118.29,33.99,46.0,2198.0,530.0,2067.0,497.0,2.0542,<1H OCEAN,0
4999,4999,-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,<1H OCEAN,0
5000,5000,-118.28,33.99,49.0,2174.0,481.0,1861.0,484.0,1.7159,<1H OCEAN,0
5001,5001,-118.28,33.99,46.0,1211.0,321.0,1153.0,282.0,1.7849,<1H OCEAN,0
5002,5002,-118.32,34.01,52.0,3104.0,645.0,1498.0,581.0,2.6667,<1H OCEAN,0
5003,5003,-118.32,34.02,50.0,1655.0,256.0,672.0,260.0,4.2554,<1H OCEAN,1
5004,5004,-118.32,34.02,48.0,1949.0,308.0,823.0,340.0,3.3906,<1H OCEAN,1
5005,5005,-118.32,34.01,50.0,1842.0,377.0,817.0,341.0,3.1548,<1H OCEAN,1
5006,5006,-118.32,34.01,47.0,1745.0,371.0,1079.0,368.0,2.4022,<1H OCEAN,0
5007,5007,-118.33,34.02,46.0,2223.0,361.0,968.0,373.0,4.26,<1H OCEAN,1
5008,5008,-118.33,34.01,47.0,1320.0,259.0,653.0,291.0,3.7727,<1H OCEAN,1
5009,5009,-118.33,34.02,42.0,2043.0,378.0,869.0,416.0,3.5,<1H OCEAN,1
5010,5010,-118.32,34.01,44.0,4032.0,913.0,1622.0,848.0,2.4934,<1H OCEAN,1
5011,5011,-118.33,34.01,43.0,2227.0,564.0,956.0,472.0,2.0217,<1H OCEAN,1
5012,5012,-118.33,34.01,44.0,1762.0,463.0,786.0,445.0,1.9231,<1H OCEAN,1
5013,5013,-118.33,34.01,44.0,2182.0,492.0,878.0,493.0,1.9631,<1H OCEAN,1
5014,5014,-118.32,34.0,50.0,3250.0,693.0,2300.0,675.0,1.95,<1H OCEAN,0
5015,5015,-118.32,34.0,50.0,2189.0,460.0,1097.0,469.0,2.4583,<1H OCEAN,0
5016,5016,-118.33,34.0,47.0,1671.0,388.0,895.0,317.0,2.2054,<1H OCEAN,0
5017,5017,-118.33,34.0,47.0,825.0,187.0,416.0,173.0,2.3333,<1H OCEAN,0
5018,5018,-118.33,34.0,24.0,873.0,320.0,529.0,308.0,0.9304,<1H OCEAN,1
5019,5019,-118.32,33.99,43.0,2028.0,479.0,1074.0,394.0,2.5909,<1H OCEAN,0
5020,5020,-118.32,33.99,49.0,1407.0,269.0,889.0,283.0,1.9779,<1H OCEAN,0
5021,5021,-118.33,33.99,44.0,1918.0,387.0,1041.0,364.0,2.8542,<1H OCEAN,0
